locationId,location,city,country,utc,local,parameter,value,unit,latitude,longitude
6960,"Patparganj, Delhi - DPCC",Delhi,IN,2021-11-02T07:00:00+00:00,2021-11-02T12:30:00+05:30,pm25,122,µg/m³,28.623763,77.287209
5610,"North Campus, DU, Delhi - IMD",Delhi,IN,2021-11-02T07:00:00+00:00,2021-11-02T12:30:00+05:30,pm25,110.19,µg/m³,28.6573814,77.1585447
10488,"Najafgarh, Delhi - DPCC",Delhi,IN,2021-11-02T07:00:00+00:00,2021-11-02T12:30:00+05:30,pm25,101,µg/m³,28.570173,76.933762
7044,"R K Puram, Delhi - DPCC",Delhi,IN,2021-11-02T07:00:00+00:00,2021-11-02T12:30:00+05:30,pm25,116,µg/m³,28.563262,77.186937
8235,"Jahangirpuri, Delhi - DPCC",Delhi,IN,2021-11-02T06:45:00+00:00,2021-11-02T12:15:00+05:30,pm25,130,µg/m³,28.73282,77.170633
5622,"NSIT Dwarka, Delhi - CPCB",Delhi,IN,2021-11-02T06:45:00+00:00,2021-11-02T12:15:00+05:30,pm25,153.8,µg/m³,28.60909,77.0325413
6356,"Pusa, Delhi - DPCC",Delhi,IN,2021-11-02T06:45:00+00:00,2021-11-02T12:15:00+05:30,pm25,136.84,µg/m³,28.639645,77.146262
8239,"Okhla Phase-2, Delhi - DPCC",Delhi,IN,2021-11-02T06:45:00+00:00,2021-11-02T12:15:00+05:30,pm25,117,µg/m³,28.530785,77.271255
10488,"Najafgarh, Delhi - DPCC",Delhi,IN,2021-11-02T06:45:00+00:00,2021-11-02T12:15:00+05:30,pm25,101,µg/m³,28.570173,76.933762
10831,"Rohini, Delhi - DPCC",Delhi,IN,2021-11-02T06:45:00+00:00,2021-11-02T12:15:00+05:30,pm25,94,µg/m³,28.732528,77.11992
5586,"Sirifort, Delhi - CPCB",Delhi,IN,2021-11-02T06:45:00+00:00,2021-11-02T12:15:00+05:30,pm25,123,µg/m³,28.5504249,77.2159377
11603,"Chandni Chowk, Delhi - IITM",Delhi,IN,2021-11-02T06:45:00+00:00,2021-11-02T12:15:00+05:30,pm25,46.8,µg/m³,28.656756,77.227234
8917,"Ashok Vihar, Delhi - DPCC",Delhi,IN,2021-11-02T06:45:00+00:00,2021-11-02T12:15:00+05:30,pm25,130,µg/m³,28.695381,77.181665
5626,"DTU, Delhi - CPCB",Delhi,IN,2021-11-02T06:45:00+00:00,2021-11-02T12:15:00+05:30,pm25,91.7,µg/m³,28.7500499,77.1112615
8365,"Nehru Nagar, Delhi - DPCC",Delhi,IN,2021-11-02T06:45:00+00:00,2021-11-02T12:15:00+05:30,pm25,127,µg/m³,28.56789,77.250515
5570,"Aya Nagar, Delhi - IMD",Delhi,IN,2021-11-02T06:45:00+00:00,2021-11-02T12:15:00+05:30,pm25,124.5,µg/m³,28.4706914,77.1099364
5634,"Lodhi Road, Delhi - IMD",Delhi,IN,2021-11-02T06:45:00+00:00,2021-11-02T12:15:00+05:30,pm25,100.91,µg/m³,28.5918245,77.2273074
6931,"Dwarka-Sector 8, Delhi - DPCC ",Delhi,IN,2021-11-02T06:45:00+00:00,2021-11-02T12:15:00+05:30,pm25,106,µg/m³,28.5710274,77.0719006
6938,"Vivek Vihar, Delhi - DPCC",Delhi,IN,2021-11-02T06:45:00+00:00,2021-11-02T12:15:00+05:30,pm25,112,µg/m³,28.672342,77.31526
11607,"Lodhi Road, Delhi - IITM",Delhi,IN,2021-11-02T06:45:00+00:00,2021-11-02T12:15:00+05:30,pm25,97.75,µg/m³,28.588333,77.221667
5627,"CRRI Mathura Road, Delhi - IMD",Delhi,IN,2021-11-02T06:45:00+00:00,2021-11-02T12:15:00+05:30,pm25,114.22,µg/m³,28.5512005,77.2735737
8472,"Bawana, Delhi - DPCC",Delhi,IN,2021-11-02T06:30:00+00:00,2021-11-02T12:00:00+05:30,pm25,108,µg/m³,28.7762,77.051074
6934,"Dr. Karni Singh Shooting Range, Delhi - DPCC",Delhi,IN,2021-11-02T06:30:00+00:00,2021-11-02T12:00:00+05:30,pm25,106,µg/m³,28.498571,77.26484
10485,"Narela, Delhi - DPCC",Delhi,IN,2021-11-02T06:30:00+00:00,2021-11-02T12:00:00+05:30,pm25,118,µg/m³,28.822836,77.101981
5610,"North Campus, DU, Delhi - IMD",Delhi,IN,2021-11-02T06:30:00+00:00,2021-11-02T12:00:00+05:30,pm25,112.53,µg/m³,28.6573814,77.1585447
6957,"Jawaharlal Nehru Stadium, Delhi - DPCC",Delhi,IN,2021-11-02T06:30:00+00:00,2021-11-02T12:00:00+05:30,pm25,107,µg/m³,28.58028,77.233829
8915,"Wazirpur, Delhi - DPCC",Delhi,IN,2021-11-02T06:30:00+00:00,2021-11-02T12:00:00+05:30,pm25,112,µg/m³,28.699793,77.165453
5509,"Anand Vihar, Delhi - DPCC",Delhi,IN,2021-11-02T06:30:00+00:00,2021-11-02T12:00:00+05:30,pm25,91,µg/m³,28.647622,77.315809
7044,"R K Puram, Delhi - DPCC",Delhi,IN,2021-11-02T06:30:00+00:00,2021-11-02T12:00:00+05:30,pm25,116,µg/m³,28.563262,77.186937
10486,"Mundka, Delhi - DPCC",Delhi,IN,2021-11-02T06:30:00+00:00,2021-11-02T12:00:00+05:30,pm25,107,µg/m³,28.684678,77.076574
10484,"Sri Aurobindo Marg, Delhi - DPCC",Delhi,IN,2021-11-02T06:30:00+00:00,2021-11-02T12:00:00+05:30,pm25,128,µg/m³,28.531346,77.190156
6932,"Alipur, Delhi - DPCC",Delhi,IN,2021-11-02T06:30:00+00:00,2021-11-02T12:00:00+05:30,pm25,97,µg/m³,28.815329,77.15301
6929,"Major Dhyan Chand National Stadium, Delhi - DPCC",Delhi,IN,2021-11-02T06:30:00+00:00,2021-11-02T12:00:00+05:30,pm25,136,µg/m³,28.611281,77.237738
5622,"NSIT Dwarka, Delhi - CPCB",Delhi,IN,2021-11-02T06:30:00+00:00,2021-11-02T12:00:00+05:30,pm25,150.34,µg/m³,28.60909,77.0325413
8475,"Sonia Vihar, Delhi - DPCC",Delhi,IN,2021-11-02T06:30:00+00:00,2021-11-02T12:00:00+05:30,pm25,113,µg/m³,28.710508,77.249485
6358,"Mandir Marg, Delhi - DPCC",Delhi,IN,2021-11-02T06:30:00+00:00,2021-11-02T12:00:00+05:30,pm25,121,µg/m³,28.636429,77.201067
6357,"Punjabi Bagh, Delhi - DPCC",Delhi,IN,2021-11-02T06:30:00+00:00,2021-11-02T12:00:00+05:30,pm25,122,µg/m³,28.674045,77.131023
10489,"ITO, Delhi - CPCB",Delhi,IN,2021-11-02T06:15:00+00:00,2021-11-02T11:45:00+05:30,pm25,163,µg/m³,28.628624,77.24106
11607,"Lodhi Road, Delhi - IITM",Delhi,IN,2021-11-02T06:15:00+00:00,2021-11-02T11:45:00+05:30,pm25,92.18,µg/m³,28.588333,77.221667
6938,"Vivek Vihar, Delhi - DPCC",Delhi,IN,2021-11-02T06:15:00+00:00,2021-11-02T11:45:00+05:30,pm25,112,µg/m³,28.672342,77.31526
6934,"Dr. Karni Singh Shooting Range, Delhi - DPCC",Delhi,IN,2021-11-02T06:15:00+00:00,2021-11-02T11:45:00+05:30,pm25,106,µg/m³,28.498571,77.26484
5626,"DTU, Delhi - CPCB",Delhi,IN,2021-11-02T06:15:00+00:00,2021-11-02T11:45:00+05:30,pm25,104.6,µg/m³,28.7500499,77.1112615
8472,"Bawana, Delhi - DPCC",Delhi,IN,2021-11-02T06:15:00+00:00,2021-11-02T11:45:00+05:30,pm25,116,µg/m³,28.7762,77.051074
5509,"Anand Vihar, Delhi - DPCC",Delhi,IN,2021-11-02T06:15:00+00:00,2021-11-02T11:45:00+05:30,pm25,91,µg/m³,28.647622,77.315809
6957,"Jawaharlal Nehru Stadium, Delhi - DPCC",Delhi,IN,2021-11-02T06:15:00+00:00,2021-11-02T11:45:00+05:30,pm25,107,µg/m³,28.58028,77.233829
5630,"Shadipur, Delhi - CPCB",Delhi,IN,2021-11-02T06:15:00+00:00,2021-11-02T11:45:00+05:30,pm25,70.41,µg/m³,28.6514781,77.1473105
10831,"Rohini, Delhi - DPCC",Delhi,IN,2021-11-02T06:15:00+00:00,2021-11-02T11:45:00+05:30,pm25,94,µg/m³,28.732528,77.11992
6929,"Major Dhyan Chand National Stadium, Delhi - DPCC",Delhi,IN,2021-11-02T06:15:00+00:00,2021-11-02T11:45:00+05:30,pm25,136,µg/m³,28.611281,77.237738
5627,"CRRI Mathura Road, Delhi - IMD",Delhi,IN,2021-11-02T06:15:00+00:00,2021-11-02T11:45:00+05:30,pm25,126.5,µg/m³,28.5512005,77.2735737
8235,"Jahangirpuri, Delhi - DPCC",Delhi,IN,2021-11-02T06:15:00+00:00,2021-11-02T11:45:00+05:30,pm25,130,µg/m³,28.73282,77.170633
10486,"Mundka, Delhi - DPCC",Delhi,IN,2021-11-02T06:15:00+00:00,2021-11-02T11:45:00+05:30,pm25,107,µg/m³,28.684678,77.076574
10485,"Narela, Delhi - DPCC",Delhi,IN,2021-11-02T06:15:00+00:00,2021-11-02T11:45:00+05:30,pm25,138,µg/m³,28.822836,77.101981
6932,"Alipur, Delhi - DPCC",Delhi,IN,2021-11-02T06:15:00+00:00,2021-11-02T11:45:00+05:30,pm25,97,µg/m³,28.815329,77.15301
5541,"Burari Crossing, Delhi - IMD",Delhi,IN,2021-11-02T06:15:00+00:00,2021-11-02T11:45:00+05:30,pm25,47.91,µg/m³,28.7256504,77.2011573
8239,"Okhla Phase-2, Delhi - DPCC",Delhi,IN,2021-11-02T06:15:00+00:00,2021-11-02T11:45:00+05:30,pm25,117,µg/m³,28.530785,77.271255
6931,"Dwarka-Sector 8, Delhi - DPCC ",Delhi,IN,2021-11-02T06:15:00+00:00,2021-11-02T11:45:00+05:30,pm25,106,µg/m³,28.5710274,77.0719006
7044,"R K Puram, Delhi - DPCC",Delhi,IN,2021-11-02T06:15:00+00:00,2021-11-02T11:45:00+05:30,pm25,114,µg/m³,28.563262,77.186937
10488,"Najafgarh, Delhi - DPCC",Delhi,IN,2021-11-02T06:15:00+00:00,2021-11-02T11:45:00+05:30,pm25,101,µg/m³,28.570173,76.933762
6960,"Patparganj, Delhi - DPCC",Delhi,IN,2021-11-02T06:15:00+00:00,2021-11-02T11:45:00+05:30,pm25,122,µg/m³,28.623763,77.287209
8917,"Ashok Vihar, Delhi - DPCC",Delhi,IN,2021-11-02T06:15:00+00:00,2021-11-02T11:45:00+05:30,pm25,130,µg/m³,28.695381,77.181665
8915,"Wazirpur, Delhi - DPCC",Delhi,IN,2021-11-02T06:15:00+00:00,2021-11-02T11:45:00+05:30,pm25,112,µg/m³,28.699793,77.165453
6356,"Pusa, Delhi - DPCC",Delhi,IN,2021-11-02T06:15:00+00:00,2021-11-02T11:45:00+05:30,pm25,136.01,µg/m³,28.639645,77.146262
8475,"Sonia Vihar, Delhi - DPCC",Delhi,IN,2021-11-02T06:15:00+00:00,2021-11-02T11:45:00+05:30,pm25,113,µg/m³,28.710508,77.249485
8365,"Nehru Nagar, Delhi - DPCC",Delhi,IN,2021-11-02T06:15:00+00:00,2021-11-02T11:45:00+05:30,pm25,127,µg/m³,28.56789,77.250515
6359,"IHBAS, Dilshad Garden, Delhi - CPCB",Delhi,IN,2021-11-02T06:15:00+00:00,2021-11-02T11:45:00+05:30,pm25,112.7,µg/m³,28.6811736,77.3025234
10484,"Sri Aurobindo Marg, Delhi - DPCC",Delhi,IN,2021-11-02T06:15:00+00:00,2021-11-02T11:45:00+05:30,pm25,121,µg/m³,28.531346,77.190156
5650,"IGI Airport (T3), Delhi - IMD",Delhi,IN,2021-11-02T06:15:00+00:00,2021-11-02T11:45:00+05:30,pm25,85.56,µg/m³,28.5627763,77.1180053
5610,"North Campus, DU, Delhi - IMD",Delhi,IN,2021-11-02T06:00:00+00:00,2021-11-02T11:30:00+05:30,pm25,144.96,µg/m³,28.6573814,77.1585447
6358,"Mandir Marg, Delhi - DPCC",Delhi,IN,2021-11-02T06:00:00+00:00,2021-11-02T11:30:00+05:30,pm25,80,µg/m³,28.636429,77.201067
5622,"NSIT Dwarka, Delhi - CPCB",Delhi,IN,2021-11-02T06:00:00+00:00,2021-11-02T11:30:00+05:30,pm25,133,µg/m³,28.60909,77.0325413
6357,"Punjabi Bagh, Delhi - DPCC",Delhi,IN,2021-11-02T06:00:00+00:00,2021-11-02T11:30:00+05:30,pm25,149,µg/m³,28.674045,77.131023
6359,"IHBAS, Dilshad Garden, Delhi - CPCB",Delhi,IN,2021-11-02T06:00:00+00:00,2021-11-02T11:30:00+05:30,pm25,112.7,µg/m³,28.6811736,77.3025234
8475,"Sonia Vihar, Delhi - DPCC",Delhi,IN,2021-11-02T05:45:00+00:00,2021-11-02T11:15:00+05:30,pm25,136,µg/m³,28.710508,77.249485
10484,"Sri Aurobindo Marg, Delhi - DPCC",Delhi,IN,2021-11-02T05:45:00+00:00,2021-11-02T11:15:00+05:30,pm25,121,µg/m³,28.531346,77.190156
6356,"Pusa, Delhi - DPCC",Delhi,IN,2021-11-02T05:45:00+00:00,2021-11-02T11:15:00+05:30,pm25,111.93,µg/m³,28.639645,77.146262
6934,"Dr. Karni Singh Shooting Range, Delhi - DPCC",Delhi,IN,2021-11-02T05:45:00+00:00,2021-11-02T11:15:00+05:30,pm25,117,µg/m³,28.498571,77.26484
6938,"Vivek Vihar, Delhi - DPCC",Delhi,IN,2021-11-02T05:45:00+00:00,2021-11-02T11:15:00+05:30,pm25,146,µg/m³,28.672342,77.31526
11607,"Lodhi Road, Delhi - IITM",Delhi,IN,2021-11-02T05:45:00+00:00,2021-11-02T11:15:00+05:30,pm25,90.54,µg/m³,28.588333,77.221667
6357,"Punjabi Bagh, Delhi - DPCC",Delhi,IN,2021-11-02T05:45:00+00:00,2021-11-02T11:15:00+05:30,pm25,149,µg/m³,28.674045,77.131023
10489,"ITO, Delhi - CPCB",Delhi,IN,2021-11-02T05:45:00+00:00,2021-11-02T11:15:00+05:30,pm25,165,µg/m³,28.628624,77.24106
8365,"Nehru Nagar, Delhi - DPCC",Delhi,IN,2021-11-02T05:45:00+00:00,2021-11-02T11:15:00+05:30,pm25,144,µg/m³,28.56789,77.250515
5650,"IGI Airport (T3), Delhi - IMD",Delhi,IN,2021-11-02T05:45:00+00:00,2021-11-02T11:15:00+05:30,pm25,99.44,µg/m³,28.5627763,77.1180053
8917,"Ashok Vihar, Delhi - DPCC",Delhi,IN,2021-11-02T05:45:00+00:00,2021-11-02T11:15:00+05:30,pm25,130,µg/m³,28.695381,77.181665
10488,"Najafgarh, Delhi - DPCC",Delhi,IN,2021-11-02T05:45:00+00:00,2021-11-02T11:15:00+05:30,pm25,101,µg/m³,28.570173,76.933762
7044,"R K Puram, Delhi - DPCC",Delhi,IN,2021-11-02T05:45:00+00:00,2021-11-02T11:15:00+05:30,pm25,114,µg/m³,28.563262,77.186937
8915,"Wazirpur, Delhi - DPCC",Delhi,IN,2021-11-02T05:45:00+00:00,2021-11-02T11:15:00+05:30,pm25,122,µg/m³,28.699793,77.165453
8239,"Okhla Phase-2, Delhi - DPCC",Delhi,IN,2021-11-02T05:45:00+00:00,2021-11-02T11:15:00+05:30,pm25,141,µg/m³,28.530785,77.271255
6931,"Dwarka-Sector 8, Delhi - DPCC ",Delhi,IN,2021-11-02T05:45:00+00:00,2021-11-02T11:15:00+05:30,pm25,106,µg/m³,28.5710274,77.0719006
10831,"Rohini, Delhi - DPCC",Delhi,IN,2021-11-02T05:45:00+00:00,2021-11-02T11:15:00+05:30,pm25,113,µg/m³,28.732528,77.11992
5627,"CRRI Mathura Road, Delhi - IMD",Delhi,IN,2021-11-02T05:45:00+00:00,2021-11-02T11:15:00+05:30,pm25,137.68,µg/m³,28.5512005,77.2735737
6929,"Major Dhyan Chand National Stadium, Delhi - DPCC",Delhi,IN,2021-11-02T05:45:00+00:00,2021-11-02T11:15:00+05:30,pm25,146,µg/m³,28.611281,77.237738
10485,"Narela, Delhi - DPCC",Delhi,IN,2021-11-02T05:45:00+00:00,2021-11-02T11:15:00+05:30,pm25,138,µg/m³,28.822836,77.101981
10486,"Mundka, Delhi - DPCC",Delhi,IN,2021-11-02T05:45:00+00:00,2021-11-02T11:15:00+05:30,pm25,122,µg/m³,28.684678,77.076574
8235,"Jahangirpuri, Delhi - DPCC",Delhi,IN,2021-11-02T05:45:00+00:00,2021-11-02T11:15:00+05:30,pm25,135,µg/m³,28.73282,77.170633
5586,"Sirifort, Delhi - CPCB",Delhi,IN,2021-11-02T05:45:00+00:00,2021-11-02T11:15:00+05:30,pm25,132,µg/m³,28.5504249,77.2159377
6957,"Jawaharlal Nehru Stadium, Delhi - DPCC",Delhi,IN,2021-11-02T05:45:00+00:00,2021-11-02T11:15:00+05:30,pm25,119,µg/m³,28.58028,77.233829
8472,"Bawana, Delhi - DPCC",Delhi,IN,2021-11-02T05:45:00+00:00,2021-11-02T11:15:00+05:30,pm25,116,µg/m³,28.7762,77.051074
5509,"Anand Vihar, Delhi - DPCC",Delhi,IN,2021-11-02T05:45:00+00:00,2021-11-02T11:15:00+05:30,pm25,110,µg/m³,28.647622,77.315809
5630,"Shadipur, Delhi - CPCB",Delhi,IN,2021-11-02T05:45:00+00:00,2021-11-02T11:15:00+05:30,pm25,70.41,µg/m³,28.6514781,77.1473105
6358,"Mandir Marg, Delhi - DPCC",Delhi,IN,2021-11-02T05:45:00+00:00,2021-11-02T11:15:00+05:30,pm25,80,µg/m³,28.636429,77.201067
11603,"Chandni Chowk, Delhi - IITM",Delhi,IN,2021-11-02T05:45:00+00:00,2021-11-02T11:15:00+05:30,pm25,25.9,µg/m³,28.656756,77.227234
5626,"DTU, Delhi - CPCB",Delhi,IN,2021-11-02T05:45:00+00:00,2021-11-02T11:15:00+05:30,pm25,104.6,µg/m³,28.7500499,77.1112615
5634,"Lodhi Road, Delhi - IMD",Delhi,IN,2021-11-02T05:30:00+00:00,2021-11-02T11:00:00+05:30,pm25,112.73,µg/m³,28.5918245,77.2273074
5622,"NSIT Dwarka, Delhi - CPCB",Delhi,IN,2021-11-02T05:30:00+00:00,2021-11-02T11:00:00+05:30,pm25,143.68,µg/m³,28.60909,77.0325413
5610,"North Campus, DU, Delhi - IMD",Delhi,IN,2021-11-02T05:30:00+00:00,2021-11-02T11:00:00+05:30,pm25,136.11,µg/m³,28.6573814,77.1585447
5627,"CRRI Mathura Road, Delhi - IMD",Delhi,IN,2021-11-02T05:15:00+00:00,2021-11-02T10:45:00+05:30,pm25,155.9,µg/m³,28.5512005,77.2735737
6359,"IHBAS, Dilshad Garden, Delhi - CPCB",Delhi,IN,2021-11-02T05:15:00+00:00,2021-11-02T10:45:00+05:30,pm25,143.8,µg/m³,28.6811736,77.3025234
10486,"Mundka, Delhi - DPCC",Delhi,IN,2021-11-02T05:15:00+00:00,2021-11-02T10:45:00+05:30,pm25,122,µg/m³,28.684678,77.076574
6932,"Alipur, Delhi - DPCC",Delhi,IN,2021-11-02T05:15:00+00:00,2021-11-02T10:45:00+05:30,pm25,260,µg/m³,28.815329,77.15301
10485,"Narela, Delhi - DPCC",Delhi,IN,2021-11-02T05:15:00+00:00,2021-11-02T10:45:00+05:30,pm25,254,µg/m³,28.822836,77.101981
8365,"Nehru Nagar, Delhi - DPCC",Delhi,IN,2021-11-02T05:15:00+00:00,2021-11-02T10:45:00+05:30,pm25,144,µg/m³,28.56789,77.250515
11607,"Lodhi Road, Delhi - IITM",Delhi,IN,2021-11-02T05:15:00+00:00,2021-11-02T10:45:00+05:30,pm25,98.39,µg/m³,28.588333,77.221667
5541,"Burari Crossing, Delhi - IMD",Delhi,IN,2021-11-02T05:15:00+00:00,2021-11-02T10:45:00+05:30,pm25,82.07,µg/m³,28.7256504,77.2011573
5570,"Aya Nagar, Delhi - IMD",Delhi,IN,2021-11-02T05:15:00+00:00,2021-11-02T10:45:00+05:30,pm25,129.18,µg/m³,28.4706914,77.1099364
10488,"Najafgarh, Delhi - DPCC",Delhi,IN,2021-11-02T05:15:00+00:00,2021-11-02T10:45:00+05:30,pm25,106,µg/m³,28.570173,76.933762
8915,"Wazirpur, Delhi - DPCC",Delhi,IN,2021-11-02T05:15:00+00:00,2021-11-02T10:45:00+05:30,pm25,122,µg/m³,28.699793,77.165453
5509,"Anand Vihar, Delhi - DPCC",Delhi,IN,2021-11-02T05:15:00+00:00,2021-11-02T10:45:00+05:30,pm25,110,µg/m³,28.647622,77.315809
8475,"Sonia Vihar, Delhi - DPCC",Delhi,IN,2021-11-02T05:15:00+00:00,2021-11-02T10:45:00+05:30,pm25,136,µg/m³,28.710508,77.249485
6938,"Vivek Vihar, Delhi - DPCC",Delhi,IN,2021-11-02T05:15:00+00:00,2021-11-02T10:45:00+05:30,pm25,146,µg/m³,28.672342,77.31526
11603,"Chandni Chowk, Delhi - IITM",Delhi,IN,2021-11-02T05:15:00+00:00,2021-11-02T10:45:00+05:30,pm25,27.6,µg/m³,28.656756,77.227234
8235,"Jahangirpuri, Delhi - DPCC",Delhi,IN,2021-11-02T05:15:00+00:00,2021-11-02T10:45:00+05:30,pm25,135,µg/m³,28.73282,77.170633
6929,"Major Dhyan Chand National Stadium, Delhi - DPCC",Delhi,IN,2021-11-02T05:15:00+00:00,2021-11-02T10:45:00+05:30,pm25,146,µg/m³,28.611281,77.237738
5634,"Lodhi Road, Delhi - IMD",Delhi,IN,2021-11-02T05:15:00+00:00,2021-11-02T10:45:00+05:30,pm25,105.47,µg/m³,28.5918245,77.2273074
10484,"Sri Aurobindo Marg, Delhi - DPCC",Delhi,IN,2021-11-02T05:15:00+00:00,2021-11-02T10:45:00+05:30,pm25,158,µg/m³,28.531346,77.190156
10489,"ITO, Delhi - CPCB",Delhi,IN,2021-11-02T05:15:00+00:00,2021-11-02T10:45:00+05:30,pm25,182,µg/m³,28.628624,77.24106
6357,"Punjabi Bagh, Delhi - DPCC",Delhi,IN,2021-11-02T05:15:00+00:00,2021-11-02T10:45:00+05:30,pm25,149,µg/m³,28.674045,77.131023
10831,"Rohini, Delhi - DPCC",Delhi,IN,2021-11-02T05:15:00+00:00,2021-11-02T10:45:00+05:30,pm25,113,µg/m³,28.732528,77.11992
8472,"Bawana, Delhi - DPCC",Delhi,IN,2021-11-02T05:15:00+00:00,2021-11-02T10:45:00+05:30,pm25,190,µg/m³,28.7762,77.051074
6356,"Pusa, Delhi - DPCC",Delhi,IN,2021-11-02T05:15:00+00:00,2021-11-02T10:45:00+05:30,pm25,123.81,µg/m³,28.639645,77.146262
6358,"Mandir Marg, Delhi - DPCC",Delhi,IN,2021-11-02T05:00:00+00:00,2021-11-02T10:30:00+05:30,pm25,160,µg/m³,28.636429,77.201067
7044,"R K Puram, Delhi - DPCC",Delhi,IN,2021-11-02T05:00:00+00:00,2021-11-02T10:30:00+05:30,pm25,144,µg/m³,28.563262,77.186937
6931,"Dwarka-Sector 8, Delhi - DPCC ",Delhi,IN,2021-11-02T05:00:00+00:00,2021-11-02T10:30:00+05:30,pm25,123,µg/m³,28.5710274,77.0719006
5610,"North Campus, DU, Delhi - IMD",Delhi,IN,2021-11-02T05:00:00+00:00,2021-11-02T10:30:00+05:30,pm25,137.07,µg/m³,28.6573814,77.1585447
8239,"Okhla Phase-2, Delhi - DPCC",Delhi,IN,2021-11-02T05:00:00+00:00,2021-11-02T10:30:00+05:30,pm25,162,µg/m³,28.530785,77.271255
5622,"NSIT Dwarka, Delhi - CPCB",Delhi,IN,2021-11-02T05:00:00+00:00,2021-11-02T10:30:00+05:30,pm25,154.36,µg/m³,28.60909,77.0325413
6960,"Patparganj, Delhi - DPCC",Delhi,IN,2021-11-02T04:45:00+00:00,2021-11-02T10:15:00+05:30,pm25,144,µg/m³,28.623763,77.287209
8365,"Nehru Nagar, Delhi - DPCC",Delhi,IN,2021-11-02T04:45:00+00:00,2021-11-02T10:15:00+05:30,pm25,147,µg/m³,28.56789,77.250515
6931,"Dwarka-Sector 8, Delhi - DPCC ",Delhi,IN,2021-11-02T04:45:00+00:00,2021-11-02T10:15:00+05:30,pm25,123,µg/m³,28.5710274,77.0719006
11607,"Lodhi Road, Delhi - IITM",Delhi,IN,2021-11-02T04:45:00+00:00,2021-11-02T10:15:00+05:30,pm25,112.65,µg/m³,28.588333,77.221667
8917,"Ashok Vihar, Delhi - DPCC",Delhi,IN,2021-11-02T04:45:00+00:00,2021-11-02T10:15:00+05:30,pm25,139,µg/m³,28.695381,77.181665
6934,"Dr. Karni Singh Shooting Range, Delhi - DPCC",Delhi,IN,2021-11-02T04:45:00+00:00,2021-11-02T10:15:00+05:30,pm25,160,µg/m³,28.498571,77.26484
8475,"Sonia Vihar, Delhi - DPCC",Delhi,IN,2021-11-02T04:45:00+00:00,2021-11-02T10:15:00+05:30,pm25,149,µg/m³,28.710508,77.249485
6929,"Major Dhyan Chand National Stadium, Delhi - DPCC",Delhi,IN,2021-11-02T04:45:00+00:00,2021-11-02T10:15:00+05:30,pm25,171,µg/m³,28.611281,77.237738
5626,"DTU, Delhi - CPCB",Delhi,IN,2021-11-02T04:45:00+00:00,2021-11-02T10:15:00+05:30,pm25,129.7,µg/m³,28.7500499,77.1112615
5627,"CRRI Mathura Road, Delhi - IMD",Delhi,IN,2021-11-02T04:45:00+00:00,2021-11-02T10:15:00+05:30,pm25,141.26,µg/m³,28.5512005,77.2735737
5541,"Burari Crossing, Delhi - IMD",Delhi,IN,2021-11-02T04:45:00+00:00,2021-11-02T10:15:00+05:30,pm25,80,µg/m³,28.7256504,77.2011573
8915,"Wazirpur, Delhi - DPCC",Delhi,IN,2021-11-02T04:45:00+00:00,2021-11-02T10:15:00+05:30,pm25,135,µg/m³,28.699793,77.165453
5630,"Shadipur, Delhi - CPCB",Delhi,IN,2021-11-02T04:45:00+00:00,2021-11-02T10:15:00+05:30,pm25,86.47,µg/m³,28.6514781,77.1473105
5650,"IGI Airport (T3), Delhi - IMD",Delhi,IN,2021-11-02T04:45:00+00:00,2021-11-02T10:15:00+05:30,pm25,98.43,µg/m³,28.5627763,77.1180053
10488,"Najafgarh, Delhi - DPCC",Delhi,IN,2021-11-02T04:45:00+00:00,2021-11-02T10:15:00+05:30,pm25,106,µg/m³,28.570173,76.933762
10484,"Sri Aurobindo Marg, Delhi - DPCC",Delhi,IN,2021-11-02T04:45:00+00:00,2021-11-02T10:15:00+05:30,pm25,158,µg/m³,28.531346,77.190156
5509,"Anand Vihar, Delhi - DPCC",Delhi,IN,2021-11-02T04:45:00+00:00,2021-11-02T10:15:00+05:30,pm25,143,µg/m³,28.647622,77.315809
6932,"Alipur, Delhi - DPCC",Delhi,IN,2021-11-02T04:45:00+00:00,2021-11-02T10:15:00+05:30,pm25,260,µg/m³,28.815329,77.15301
6938,"Vivek Vihar, Delhi - DPCC",Delhi,IN,2021-11-02T04:45:00+00:00,2021-11-02T10:15:00+05:30,pm25,147,µg/m³,28.672342,77.31526
11603,"Chandni Chowk, Delhi - IITM",Delhi,IN,2021-11-02T04:45:00+00:00,2021-11-02T10:15:00+05:30,pm25,12.6,µg/m³,28.656756,77.227234
10489,"ITO, Delhi - CPCB",Delhi,IN,2021-11-02T04:45:00+00:00,2021-11-02T10:15:00+05:30,pm25,187,µg/m³,28.628624,77.24106
5634,"Lodhi Road, Delhi - IMD",Delhi,IN,2021-11-02T04:45:00+00:00,2021-11-02T10:15:00+05:30,pm25,115.98,µg/m³,28.5918245,77.2273074
8239,"Okhla Phase-2, Delhi - DPCC",Delhi,IN,2021-11-02T04:45:00+00:00,2021-11-02T10:15:00+05:30,pm25,162,µg/m³,28.530785,77.271255
5586,"Sirifort, Delhi - CPCB",Delhi,IN,2021-11-02T04:45:00+00:00,2021-11-02T10:15:00+05:30,pm25,155,µg/m³,28.5504249,77.2159377
